Datum;Maschine;Monat;Produktion;Ausschuss;Ausschussrate;Gutmenge;Stillstand_min;Kosten_pro_Einheit;Gesamtkosten;Ausschussquote;Reale_Kosten;Stillstand_Stunden;Stillstand_Tage
2024-01-01 10:00:00;M1;1;99,0;7,0;7,07070707070707;92,0;3,4111077581339715;15,944653082059734;1578,5206551239137;7,07070707070707;1690,1332266983318;0,05685179596889953;0,0023688248320374804
2024-01-01 11:00:00;M3;1;71,18970075379265;8,0;11,237580598446044;63,18970075379265;5,8071335695540505;13,804963232436194;982,7712014342428;11,237580598446044;1093,2109072937324;0,09678555949256751;0,004032731645523646
2024-01-01 12:00:00;M3;1;120,5223464721652;6,4;5,310218550613839;114,1223464721652;0,7877887982407692;15,553647090126123;1874,5620435019648;5,310218550613839;1974,105384878772;0,01312981330401282;0,0005470755543338675
2024-01-01 13:00:00;M1;1;122,0;6,0;4,918032786885246;116,0;6,8189447912066345;19,633603004452663;2395,299566543225;4,918032786885246;2513,101184569941;0,11364907985344391;0,00473537832722683
2024-01-01 14:00:00;M1;1;104,0;5,0;4,807692307692308;99,0;0,3957020319017623;16,22496233125209;1687,3960824502174;4,807692307692308;1768,5208941064777;0,006595033865029371;0,0002747930777095571
2024-01-01 15:00:00;M1;1;93,0;5,0;5,376344086021505;88,0;7,320978637065907;18,870874961358982;1754,9913714063855;5,376344086021505;1849,3457462131805;0,12201631061776512;0,00508401294240688
2024-01-01 16:00:00;M1;1;116,0;8,0;6,896551724137931;108,0;8,473384954191545;20,40634146045082;2367,1356094122957;6,896551724137931;2530,3863410959025;0,14122308256985908;0,005884295107077462
2024-01-01 17:00:00;M2;1;81,9;7,0;8,547008547008545;74,9;15,388500119574513;21,992292748255014;1801,1687760820862;8,547008547008545;1955,1148253198712;0,25647500199290857;0,01068645841637119
2024-01-01 18:00:00;M2;1;68,4;5,0;7,309941520467836;63,400000000000006;40,094624098119496;22,473434797570675;1537,1829401538344;7,309941520467836;1649,5501141416878;0,6682437349686583;0,02784348895702743
2024-01-01 19:00:00;M1;1;114,0;5,0;4,385964912280701;109,0;4,3061495691081495;16,20823173498745;1847,7384177885688;4,385964912280701;1928,779576463506;0,07176915948513582;0,0029903816452139923
2024-01-01 20:00:00;M2;1;108,0;4,0;3,7037037037037033;104,0;23,01632415198352;21,812332927168768;2355,731956134227;3,7037037037037033;2442,981287842902;0,3836054025330587;0,015983558438877447
2024-01-01 21:00:00;M1;1;88,0;2,0;2,272727272727273;86,0;15,785697305519088;18,025098747791;1586,2086898056082;2,272727272727273;1622,2588873011903;0,26309495509198483;0,010962289795499368
2024-01-01 22:00:00;M1;1;129,0;4,0;3,10077519379845;125,0;3,0296023259969034;17,31467584932893;2233,593184563432;3,10077519379845;2302,8518879607477;0,05049337209994839;0,0021038905041645163
2024-01-01 23:00:00;M1;1;109,0;5,0;4,587155963302752;104,0;1,485606266706832;19,65410151315848;2142,2970649342737;4,587155963302752;2240,567572500066;0,024760104445113864;0,001031671018546411
2024-01-02 00:00:00;M2;1;96,3;2,0;2,0768431983385254;94,3;2,538748823943406;24,54355875916693;2363,544708507776;2,0768431983385254;2412,6318260261096;0,042312480399056766;0,0017630200166273652
2024-01-02 01:00:00;M3;1;74,47261190904547;4,800000000000001;6,445322484274237;69,67261190904547;10,344872742846556;16,487164553878657;1227,842207301576;6,445322484274237;1306,9805971601936;0,17241454571410927;0,007183939404754553
2024-01-02 02:00:00;M1;1;115,0;10,0;8,695652173913043;105,0;9,40689996331438;22,37787731306884;2573,455891002917;8,695652173913043;2797,2346641336053;0,15678166605523966;0,0065325694189683195
2024-01-02 03:00:00;M2;1;69,3;8,0;11,544011544011545;61,3;5,582824712032936;19,83492719461793;1374,5604545870224;11,544011544011545;1533,2398721439658;0,09304707853388226;0,0038769616055784276
2024-01-02 04:00:00;M2;1;85,5;4,0;4,678362573099415;81,5;8,057492817320636;21,422489601240137;1831,622860906032;4,678362573099415;1917,3128193109926;0,13429154695534393;0,005595481123139331
2024-01-02 05:00:00;M1;1;89,0;4,0;4,49438202247191;85,0;3,314787979570268;20,68414322520007;1840,8887470428065;4,49438202247191;1923,6253199436067;0,05524646632617113;0,002301936096923797
2024-01-02 06:00:00;M2;1;72,0;6,0;8,333333333333332;66,0;3,144886177086383;24,005689332742826;1728,4096319574833;8,333333333333332;1872,44376795394;0,052414769618106385;0,002183948734087766
2024-01-02 07:00:00;M1;1;113,0;4,0;3,5398230088495577;109,0;1,7984718553572776;20,375056760397257;2302,3814139248902;3,5398230088495577;2383,881640966479;0,029974530922621295;0,0012489387884425539
2024-01-02 08:00:00;M1;1;105,0;5,0;4,761904761904762;100,0;6,060159303291352;19,57395417025096;2055,265187876351;4,761904761904762;2153,134958727606;0,10100265505485587;0,004208443960618994
2024-01-02 09:00:00;M3;1;121,47328086588082;8,0;6,585810429235739;113,47328086588082;15,61633493476996;15,981842583837151;1941,3668529407448;6,585810429235739;2069,221593611442;0,2602722489128327;0,010844677038034696
2024-01-02 10:00:00;M3;1;59,84275944769963;6,4;10,694693993169492;53,44275944769963;15,44044112927754;19,83472065140341;1186,964416654254;10,694693993169492;1313,9066288232357;0,257340685487959;0,010722528561998292
2024-01-02 11:00:00;M3;1;122,5653495220446;3,2;2,610852098475392;119,3653495220446;48,83583921164995;23,928024921675725;2932,7467378973797;2,6108520984753922;3009,316417646742;0,8139306535274992;0,03391377723031246
2024-01-02 12:00:00;M1;1;101,0;3,0;2,9702970297029703;98,0;34,74430921850475;20,10170506443747;2030,272211508185;2,9702970297029703;2090,5773267014974;0,5790718203084125;0,024127992512850523
2024-01-02 13:00:00;M1;1;93,0;4,0;4,301075268817205;89,0;7,65147605781615;17,80296365219167;1655,6756196538254;4,301075268817205;1726,8874742625921;0,1275246009636025;0,005313525040150104
2024-01-02 14:00:00;M2;1;81,0;4,0;4,938271604938271;77,0;1,3650501720570087;19,98274424744215;1618,602284042814;4,938271604938271;1698,5332610325827;0,022750836200950145;0,0009479515083729227
2024-01-02 15:00:00;M2;1;63,0;2,0;3,1746031746031744;61,0;2,635374298050042;17,724158320961568;1116,6219742205787;3,1746031746031744;1152,070290862502;0,0439229049675007;0,0018301210403125292
2024-01-02 16:00:00;M1;1;117,0;8,0;6,837606837606838;109,0;23,065695435296707;18,34380078771861;2146,224692163077;6,837606837606838;2292,9750984648263;0,3844282572549451;0,01601784405228938
2024-01-02 17:00:00;M2;1;104,4;6,0;5,747126436781609;98,4;9,193361305782188;25,356284828062144;2647,196136049688;5,747126436781609;2799,333845018061;0,15322268842970313;0,0063842786845709635
2024-01-02 18:00:00;M1;1;144,0;5,0;3,4722222222222223;139,0;15,86593992096821;20,93629738140378;3014,8268229221444;3,4722222222222223;3119,5083098291634;0,2644323320161368;0,0110180138340057
2024-01-02 19:00:00;M3;1;131,83914123246268;9,6;7,281600828294987;122,23914123246269;9,44526959326118;14,342459449736127;1890,8975370146304;7,281600828294986;2028,5851477320973;0,15742115988768635;0,006559214995320264
2024-01-02 20:00:00;M1;1;90,0;4,0;4,444444444444445;86,0;11,768887991886253;20,811038136220624;1872,9934322598565;4,444444444444445;1956,237584804739;0,1961481331981042;0,008172838883254341
2024-01-02 21:00:00;M2;1;66,60000000000001;10,0;15,015015015015011;56,60000000000001;41,53278588855223;23,968086397927305;1596,2745541019588;15,015015015015013;1835,9554180812318;0,6922130981425372;0,028842212422605717
2024-01-02 22:00:00;M1;1;114,0;11,0;9,649122807017545;103,0;5,730837955079004;20,64443936851292;2353,4660880104725;9,649122807017543;2580,5549210641148;0,09551396591798339;0,003979748579915975
2024-01-02 23:00:00;M2;1;99,9;8,0;8,008008008008009;91,9;7,052113780913948;20,77552818217733;2075,475265399516;8,008008008008009;2241,6794908569345;0,11753522968189914;0,004897301236745797
2024-01-03 00:00:00;M2;1;110,7;7,0;6,323396567299006;103,7;5,11977619579524;23,2119888867472;2569,5671697629145;6,323396567299006;2732,051091970145;0,085329603263254;0,003555400135968917
2024-01-03 01:00:00;M1;1;86,0;4,0;4,651162790697675;82,0;15,739433124160882;24,691951458235984;2123,5078254082946;4,651162790697675;2222,2756312412384;0,26232388540268137;0,01093016189177839
2024-01-03 02:00:00;M3;1;98,88273017473216;1,6;1,618078300601831;97,28273017473217;1,96595740470833;18,56831399020169;1836,0855820928184;1,618078300601831;1865,794884477141;0,03276595674513883;0,001365248197714118
2024-01-03 03:00:00;M3;1;64,25992654630217;12,8;19,919101511541605;51,45992654630217;31,298177100251657;21,244820017355877;1365,1905738046985;19,919101511541605;1637,1242700268538;0,5216362850041942;0,021734845208508092
2024-01-03 04:00:00;M3;1;135,8369196466234;6,4;4,711532046404948;129,43691964662338;40,20427734027777;16,31548642250837;2216,2454181698445;4,711532046404948;2320,664531273898;0,6700712890046295;0,027919637041859565
2024-01-03 05:00:00;M3;1;101,17048243684496;8,0;7,907444748021192;93,17048243684496;4,725169056097555;16,1667305157179;1635,5959257016434;7,907444748021192;1764,9297698273867;0,07875281760162592;0,0032813674000677466
2024-01-03 06:00:00;M2;1;69,3;6,0;8,65800865800866;63,3;37,05313112700912;20,799631158194305;1441,4144392628652;8,65800865800866;1566,212226212031;0,6175521854501519;0,025731341060422994
2024-01-03 07:00:00;M3;1;116,49308801372678;9,6;8,240832279138141;106,89308801372678;2,3081793842720897;22,030937410429853;2566,45193077811;8,24083227913814;2777,948929918237;0,03846965640453483;0,0016029023501889512
2024-01-03 08:00:00;M1;1;71,0;6,0;8,450704225352112;65,0;13,317877973621531;19,394133193666757;1376,9834567503394;8,450704225352112;1493,34825591234;0,2219646328936922;0,009248526370570508
2024-01-03 09:00:00;M1;1;83,0;3,0;3,614457831325301;80,0;6,156250689459537;23,938038360421903;1986,857183915018;3,614457831325301;2058,6712989962834;0,10260417815765895;0,004275174089902456
2024-01-03 10:00:00;M1;1;83,0;5,0;6,024096385542169;78,0;16,527873070648486;20,625394953945317;1711,907781177461;6,024096385542169;1815,0347559471875;0,27546455117747476;0,011477689632394782
2024-01-03 11:00:00;M1;1;90,0;4,0;4,444444444444445;86,0;30,640848800213792;16,858910434078645;1517,301939067078;4,444444444444445;1584,7375808033926;0,5106808133368965;0,021278367222370687
2024-01-03 12:00:00;M1;1;96,0;7,0;7,291666666666667;89,0;7,93882464544816;18,82623029679964;1807,318108492765;7,291666666666667;1939,1017205703624;0,13231374409080268;0,005513072670450112
2024-01-03 13:00:00;M1;1;102,0;4,0;3,92156862745098;98,0;5,186059264884001;22,165427264538906;2260,873580982968;3,9215686274509802;2349,535290041124;0,08643432108140002;0,0036014300450583343
2024-01-03 14:00:00;M3;1;124,42386468891914;6,4;5,143707773425212;118,02386468891912;0,8159504831067541;21,15125086160764;2631,720375206053;5,143707773425212;2767,0883807203422;0,013599174718445902;0,000566632279935246
2024-01-03 15:00:00;M1;1;100,0;5,0;5,0;95,0;11,30233825213874;22,1175803885939;2211,75803885939;5,0;2322,3459408023596;0,18837230420231235;0,007848846008429682
2024-01-03 16:00:00;M1;1;105,0;4,0;3,8095238095238098;101,0;3,335898146267988;23,59371580039849;2477,340159041841;3,8095238095238098;2571,715022243435;0,055598302437799806;0,002316595934908325
2024-01-03 17:00:00;M2;1;72,9;5,0;6,858710562414265;67,9;17,364340119261733;27,203454348944305;1983,13182203804;6,858710562414265;2119,1490937827616;0,28940566865436224;0,012058569527265093
2024-01-03 18:00:00;M1;1;101,0;3,0;2,9702970297029703;98,0;3,2242729778328068;19,09416619927281;1928,5107861265533;2,9702970297029703;1985,7932847243717;0,053737882963880115;0,002239078456828338
2024-01-03 19:00:00;M3;1;147,1746175209721;4,800000000000001;3,2614319512778813;142,37461752097212;13,890823775164485;24,096606708275267;3546,408875843704;3,261431951277882;3662,0725880434256;0,23151372958607475;0,00964640539941978
2024-01-03 20:00:00;M1;1;98,0;4,0;4,081632653061225;94,0;18,2954801470635;15,966148986934652;1564,682600719596;4,081632653061225;1628,5471966673344;0,30492466911772503;0,012705194546571876
2024-01-03 21:00:00;M3;1;106,4503166645277;9,6;9,01829163200507;96,8503166645277;2,9397887986384093;23,747246304047422;2527,901888976384;9,01829163200507;2755,875453495239;0,04899647997730682;0,002041519999054451
2024-01-03 22:00:00;M3;1;144,66679427768736;4,800000000000001;3,31796942343688;139,86679427768735;26,46987002591938;19,0826540012038;2760,6263806644374;3,31796942343688;2852,2231198702157;0,4411645004319897;0,018381854184666237
2024-01-03 23:00:00;M1;1;113,0;6,0;5,3097345132743365;107,0;5,970369424830057;21,075378368982072;2381,5177556949743;5,3097345132743365;2507,970025908867;0,09950615708050095;0,004146089878354207
2024-01-04 00:00:00;M1;1;104,0;7,0;6,730769230769231;97,0;1,103475606708879;22,93760961904152;2385,511400380318;6,730769230769231;2546,0746677136085;0,018391260111814647;0,0007663025046589436
2024-01-04 01:00:00;M3;1;130,95565806535268;3,2;2,4435752126136148;127,75565806535268;15,155992427717775;17,86644652095306;2339,7122614408386;2,4435752126136148;2396,8848903078883;0,25259987379529625;0,010524994741470678
2024-01-04 02:00:00;M2;1;97,2;3,0;3,08641975308642;94,2;1,0849652890192754;25,222642328049258;2451,640834286388;3,0864197530864197;2527,308761270536;0,01808275481698792;0,0007534481173744967
2024-01-04 03:00:00;M2;1;99,0;2,0;2,0202020202020203;97,0;42,08189359956856;22,047454032952185;2182,6979492622663;2,0202020202020203;2226,7928573281706;0,7013648933261426;0,02922353722192261
2024-01-04 04:00:00;M3;1;91,51759087318406;3,2;3,4965955391398365;88,31759087318406;28,804478596010288;20,883581064466245;1911,2150278247957;3,4965955391398365;1978,0424872310878;0,48007464326683813;0,020003110136118257
2024-01-04 05:00:00;M1;1;85,0;0,0;0,0;85,0;9,9281034351962;15,938972787350032;1354,8126869247528;0,0;1354,8126869247528;0,16546839058660331;0,006894516274441805
2024-01-04 06:00:00;M1;1;82,0;5,0;6,097560975609756;77,0;21,773129005153358;19,660581413480447;1612,167675905397;6,097560975609756;1710,470582972799;0,3628854834192226;0,015120228475800941
2024-01-04 07:00:00;M1;1;95,0;3,0;3,1578947368421053;92,0;3,103057412141217;22,005569637491924;2090,529115561733;3,1578947368421053;2156,5458244742085;0,05171762353568695;0,002154900980653623
2024-01-04 08:00:00;M3;1;107,0044746985194;8,0;7,476322857095148;99,0044746985194;2,5275088462628235;20,226519503526028;2164,32809445416;7,476322857095148;2326,140250482368;0,04212514743771372;0,0017552144765714051
2024-01-04 09:00:00;M2;1;87,3;7,0;8,018327605956472;80,3;1,4097663468955235;23,56035491175012;2056,818983795785;8,018327605956472;2221,7414681780356;0,023496105781592058;0,0009790044075663358
2024-01-04 10:00:00;M1;1;105,0;3,0;2,857142857142857;102,0;1,5546440983486212;24,53061822987764;2575,714914137152;2,857142857142857;2649,3067688267847;0,02591073497247702;0,0010796139571865426
2024-01-04 11:00:00;M1;1;70,0;7,0;10,0;63,0;12,488634620126412;22,755026964286127;1592,8518875000289;10,0;1752,1370762500317;0,2081439103354402;0,008672662930643341
2024-01-04 12:00:00;M1;1;103,0;7,0;6,796116504854369;96,0;3,3361594230468543;20,502233143348555;2111,7300137649013;6,796116504854369;2255,245645768341;0,05560265705078091;0,002316777377115871
2024-01-04 13:00:00;M1;1;101,0;4,0;3,96039603960396;97,0;38,14339584701252;17,64309871526075;1781,9529702413356;3,9603960396039604;1852,5253651023786;0,6357232641168753;0,026488469338203136
2024-01-04 14:00:00;M2;1;54,0;1,0;1,851851851851852;53,0;12,416886264971229;26,92254326950446;1453,8173365532407;1,8518518518518516;1480,7398798227453;0,20694810441618713;0,008622837684007798
2024-01-04 15:00:00;M2;1;93,6;3,0;3,205128205128205;90,6;4,03321928607503;24,864931425639075;2327,3575814398177;3,2051282051282057;2401,952375716735;0,06722032143458384;0,0028008467264409934
2024-01-04 16:00:00;M3;1;94,56524224403589;16,0;16,919535783253494;78,56524224403587;8,206582716089644;19,276489214779005;1822,8858722101213;16,919535783253494;2131,3096996465856;0,13677637860149405;0,005699015775062252
2024-01-04 17:00:00;M2;1;80,10000000000001;4,0;4,993757802746567;76,10000000000001;5,902768899726118;20,22497000710765;1620,020097569323;4,9937578027465666;1700,9199775977536;0,09837948166210196;0,004099145069254248
2024-01-04 18:00:00;M1;1;115,0;7,0;6,086956521739131;108,0;8,357353340197509;20,702134015056107;2380,7454117314524;6,086956521739131;2525,660349836845;0,13928922233662516;0,0058037175973593815
2024-01-04 19:00:00;M2;1;91,8;5,0;5,446623093681917;86,8;17,289313278229233;20,376704003506976;1870,5814275219404;5,446623093681917;1972,4649475394754;0,28815522130382054;0,012006467554325856
2024-01-04 20:00:00;M3;1;105,44143584251772;1,6;1,517430019057862;103,84143584251773;20,161116066120726;22,22648669753687;2343,592671122908;1,517430019057862;2379,155049838967;0,3360186011020121;0,014000775045917171
2024-01-04 21:00:00;M2;1;82,8;6,0;7,246376811594203;76,8;2,302061124353888;18,55280143146476;1536,171958525282;7,246376811594203;1647,4887671140705;0,03836768540589814;0,0015986535585790892
2024-01-04 22:00:00;M3;1;80,44087223077217;6,4;7,956154405734699;74,04087223077217;5,539475678339912;20,388683644571334;1640,083496006597;7,956154405734699;1770,5710713318535;0,09232459463899853;0,003846858109958272
2024-01-04 23:00:00;M2;1;91,8;9,0;9,803921568627452;82,8;17,010826765896297;18,35261116208159;1684,76970467909;9,803921568627452;1849,9432051378242;0,28351377943160494;0,01181307414298354
2024-01-05 00:00:00;M2;1;73,8;4,0;5,420054200542006;69,8;1,2081731373998583;17,969393501192528;1326,1412403880086;5,420054200542006;1398,0188143927787;0,020136218956664304;0,000839009123194346
2024-01-05 01:00:00;M2;1;105,3;8,0;7,597340930674264;97,3;38,77729928937271;22,633200322803106;2383,275993991167;7,597340930674264;2564,341596573592;0,6462883214895452;0,02692868006206438
2024-01-05 02:00:00;M1;1;83,0;8,0;9,63855421686747;75,0;7,388113617900846;22,53082678818813;1870,0586234196144;9,63855421686747;2050,3052377251192;0,1231352269650141;0,005130634456875587
2024-01-05 03:00:00;M1;1;74,0;2,0;2,702702702702702;72,0;3,037014827022399;22,92064429461068;1696,1276778011902;2,7027027027027026;1741,9689663904117;0,050616913783706655;0,0021090380743211106
2024-01-05 04:00:00;M1;1;115,0;6,0;5,217391304347826;109,0;5,822842337935147;16,58437885215036;1907,2035679972912;5,217391304347826;2006,7098411101933;0,09704737229891912;0,004043640512454963
2024-01-05 05:00:00;M2;1;83,7;4,0;4,778972520908004;79,7;29,96131842832248;19,751784358513586;1653,2243508075871;4,778972520908004;1732,2314882416415;0,49935530713870796;0,0208064711307795
2024-01-05 06:00:00;M1;1;101,0;7,0;6,930693069306932;94,0;7,571674971795717;20,227375316024197;2042,964906918444;6,9306930693069315;2184,5565341306133;0,12619458286326193;0,00525810761930258
2024-01-05 07:00:00;M2;1;99,0;6,0;6,0606060606060606;93,0;10,901498244871089;23,669642490696813;2343,2946065789843;6,0606060606060606;2485,312461523165;0,18169163741451816;0,00757048489227159
2024-01-05 08:00:00;M3;1;82,63608366877429;8,0;9,681000895524;74,63608366877429;7,411409323833368;19,482414645640297;1609,9504467268853;9,681000895523999;1765,8097638920076;0,12352348873055613;0,005146812030439839
2024-01-05 09:00:00;M1;1;102,0;4,0;3,92156862745098;98,0;5,288387461372853;22,73720138090319;2319,1945408521256;3,9215686274509802;2410,1433463757385;0,08813979102288089;0,003672491292620037
2024-01-05 10:00:00;M2;1;99,0;6,0;6,0606060606060606;93,0;14,367311816834189;24,49598504047556;2425,1025190070804;6,0606060606060606;2572,078429249934;0,23945519694723646;0,009977299872801519
2024-01-05 11:00:00;M3;1;123,40377739511052;3,2;2,59311349097065;120,2037773951105;9,04028395919581;18,634238827214503;2299,535460160904;2,5931134909706497;2359,1650244079906;0,15067139931993015;0,006277974971663756
2024-01-05 12:00:00;M1;1;92,0;7,0;7,608695652173914;85,0;3,693685707149536;21,156991386330787;1946,4432075424324;7,608695652173914;2094,542147246748;0,06156142845249227;0,0025650595188538446
2024-01-05 13:00:00;M1;1;93,0;7,0;7,526881720430108;86,0;3,553222205680271;22,245423620524708;2068,824396708798;7,526881720430108;2224,5423620524707;0,05922037009467118;0,0024675154206112992
2024-01-05 14:00:00;M1;1;108,0;6,0;5,555555555555555;102,0;13,155092702857017;19,808716315971918;2139,3413621249665;5,555555555555555;2258,1936600207982;0,21925154504761696;0,009135481043650707
2024-01-05 15:00:00;M1;1;103,0;3,0;2,912621359223301;100,0;1,852248829586578;23,672984467011677;2438,3174001022026;2,912621359223301;2509,3363535032377;0,030870813826442967;0,0012862839094351236
2024-01-05 16:00:00;M3;1;114,07798242651202;4,800000000000001;4,207648047327727;109,27798242651204;15,610082754322024;22,078401205368397;2518,659464711497;4,207648047327727;2624,6357904972656;0,2601680459053671;0,01084033524605696
2024-01-05 17:00:00;M3;1;118,46948123444965;6,4;5,402235186068283;112,06948123444964;6,418683036407014;22,557982274951875;2672,432457809459;5,402235186068283;2816,8035443691506;0,10697805060678357;0,004457418775282649
2024-01-05 18:00:00;M2;1;67,5;3,0;4,444444444444445;64,5;20,83525058360578;19,84353688098464;1339,438739466463;4,444444444444445;1398,9693501094168;0,3472541763934297;0,014468924016392904
2024-01-05 19:00:00;M3;1;99,77299122758852;9,6;9,621842426375483;90,17299122758853;17,83077232276134;19,928422138117675;1988,318287166096;9,621842426375482;2179,631139692026;0,29717953871268904;0,012382480779695377
2024-01-05 20:00:00;M3;1;80,42901912432292;6,4;7,957326932095516;74,02901912432291;34,04740306283882;21,853284472496547;1757,6382347676938;7,957326932095516;1897,4992553916718;0,5674567177139803;0,02364402990474918
2024-01-05 21:00:00;M1;1;118,0;4,0;3,389830508474576;114,0;7,837322019686592;19,227994999974698;2268,9034099970145;3,389830508474576;2345,8153899969134;0,1306220336614432;0,005442584735893467
2024-01-05 22:00:00;M3;1;137,4433523202659;6,4;4,656463839070903;131,04335232026588;0,8915211169373845;17,942696820826548;2466,104400720578;4,656463839070903;2580,937660373868;0,01485868528228974;0,0006191118867620725
2024-01-05 23:00:00;M2;1;71,10000000000001;3,0;4,219409282700422;68,10000000000001;22,306863589814967;22,701974002879588;1614,110351604739;4,219409282700422;1682,2162736133778;0,37178105983024945;0,01549087749292706
2024-01-06 00:00:00;M3;1;75,52810349661856;6,4;8,473667024204484;69,12810349661855;13,528916893406052;17,971833817824503;1357,3785246166783;8,473667024204484;1472,398261050755;0,2254819482234342;0,009395081175976426
2024-01-06 01:00:00;M3;1;130,0049086606965;11,2;8,615059319976295;118,80490866069648;1,2736224672830387;23,85719159624187;3101,55201437016;8,615059319976293;3368,752560248069;0,021227041121383978;0,0008844600467243324
2024-01-06 02:00:00;M1;1;67,0;7,0;10,44776119402985;60,0;4,671159226492429;20,596276358097118;1379,9505159925066;10,44776119402985;1524,1244504991864;0,07785265377487381;0,0032438605739530755
2024-01-06 03:00:00;M1;1;103,0;6,0;5,825242718446602;97,0;14,06700277124224;21,964823743758423;2262,376845607118;5,825242718446602;2394,1657880696685;0,23445004618737067;0,009768751924473778
2024-01-06 04:00:00;M1;1;82,0;8,0;9,75609756097561;74,0;19,116018247460783;16,313466589427982;1337,7042603330945;9,75609756097561;1468,2119930485183;0,31860030412434637;0,013275012671847766
2024-01-06 05:00:00;M2;1;99,9;4,0;4,004004004004004;95,9;54,70040013470452;22,41981270565678;2239,7392892951125;4,004004004004004;2329,4185401177397;0,9116733355784087;0,03798638898243369
2024-01-06 06:00:00;M3;1;102,4183716947648;6,4;6,248878881880468;96,0183716947648;10,101938656385466;13,799414129156975;1413,3135254499882;6,248878881880468;1501,629775876593;0,1683656442730911;0,007015235178045462
2024-01-06 07:00:00;M3;1;104,54513397618054;11,2;10,713076327925316;93,34513397618052;0,7269604963514444;21,2014216487871;2216,505466757942;10,713076327925311;2453,9613892243574;0,012116008272524074;0,0005048336780218364
2024-01-06 08:00:00;M1;1;119,0;5,0;4,201680672268908;114,0;1,1139903933999624;18,413136806657697;2191,163279992266;4,201680672268908;2283,2289640255544;0,01856650655666604;0,000773604439861085
2024-01-06 09:00:00;M2;1;103,5;3,0;2,898550724637681;100,5;60,0;15,652453108333622;1620,02889671253;2,898550724637681;1666,986256037531;1,0;0,041666666666666664
2024-01-06 10:00:00;M2;1;97,2;3,0;3,08641975308642;94,2;48,02642921829667;20,78231196241019;2020,0407227462704;3,0864197530864197;2082,387658633501;0,8004404869716112;0,03335168695715047
2024-01-06 11:00:00;M1;1;99,0;3,0;3,0303030303030303;96,0;21,991693860817342;20,76473758183565;2055,709020601729;3,0303030303030303;2118,0032333472363;0,36652823101362236;0,015272009625567599
2024-01-06 12:00:00;M1;1;77,0;8,0;10,38961038961039;69,0;4,540750059058825;21,82070513446589;1680,1942953538737;10,38961038961039;1854,7599364296009;0,07567916765098041;0,0031532986521241838
2024-01-06 13:00:00;M1;1;93,0;5,0;5,376344086021505;88,0;9,044270540246789;16,49416157642222;1533,9570266072662;5,376344086021505;1616,4278344893773;0,15073784233744647;0,006280743430726936
2024-01-06 14:00:00;M3;1;86,8131517356818;9,6;11,05823231626116;77,2131517356818;3,5795208128493643;19,289024242545747;1674,5409884013686;11,058232316261158;1859,7156211298077;0,059658680214156073;0,002485778342256503
2024-01-06 15:00:00;M1;1;96,0;5,0;5,208333333333334;91,0;19,524228417238334;23,381087734157017;2244,584422479073;5,208333333333334;2361,4898611498584;0,32540380695397225;0,01355849195641551
2024-01-06 16:00:00;M2;1;69,3;4,0;5,772005772005772;65,3;6,927041530644235;19,665454378642966;1362,8159884399574;5,772005772005772;1441,4778059545292;0,11545069217740392;0,00481044550739183
